,age,birth_year,cause_of_death,death_month,death_year,famous_for,name,nationality,fame_score,died_young,cancer,heart,natur,pneumonia,stroke,traffic,continent,north_american,european,south_american,australian,asian,other,season
6784,81,1934,pulmonari edema ,April,2015,footbal,Nicolae Rainea,romanian,3,0,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6785,54,1961,heart attack ,April,2015,american,Robert Walker,canadian,4,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6786,74,1941,pancreat cancer ,April,2015,politician,Luis Delgado Aparicio,peruvian,1,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6787,76,1939,cancer ,April,2015,broadcast,Ben Meisner,canadian,6,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6788,64,1951,traffic collis ,April,2015,drummer,Bob Burns,american,2,1,0,0,0,0,0,1,north_american,1,0,0,0,0,0,spring
6789,90,1925,cancer ,April,2015,footbal,Sam Cathcart,american,4,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6790,55,1960,cancer ,April,2015,politician,RocÌ_o GarcÌ_a GaytÌÁn,mexican,3,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6791,63,1952,helicopt crash ,April,2015,politician,Jamaluddin Jarjis,malaysian,8,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6792,97,1918,stroke ,April,2015,hall,Elmer Lach,canadian,17,0,0,0,0,0,1,0,north_american,1,0,0,0,0,0,spring
6793,82,1933,complic follow open heart surgeri ,April,2015,actor,Ira Lewis,american,2,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6794,47,1968,ambassador to azerbaijan ,April,2015,diplomat,Hardijs Baumanis,latvian,2,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6795,88,1927,pneumonia ,April,2015,actor,James Best,american,15,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,spring
6796,96,1919,cancer ,April,2015,musician,Ray Charles,american,20,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6797,86,1929,stroke ,April,2015,footbal,John Papit,american,1,0,0,0,0,0,1,0,north_american,1,0,0,0,0,0,spring
6798,34,1981,heart attack ,April,2015,basebal,JosÌ© CapellÌÁn,american,3,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6799,88,1927,pneumonia ,April,2015,comedian,Stan Freberg,american,51,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,spring
6800,67,1948,suicid by gunshot ,April,2015,politician,Jean Germain,french,3,1,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6801,88,1927,heart attack ,April,2015,inventor,Joel Spira,american,8,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6802,83,1932,heart diseas ,April,2015,filmmak,Paul Almond,canadian,2,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6803,55,1960,traffic collis ,April,2015,design,Moira Gemmill,british,6,1,0,0,0,0,0,1,european,0,1,0,0,0,0,spring
6804,76,1939,heart attack ,April,2015,politician,David Dank,american,3,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6805,48,1967,shot ,April,2015,lawyer,Eduardo Gauggel Medina,honduran,1,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6806,61,1954,shot ,April,2015,lawyer,Eduardo Gauggel Rivas,honduran,1,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6807,88,1927,lung diseas ,April,2015,american,Judith Malina,german,13,0,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6808,74,1941,stroke ,April,2015,singer,Keith McCormack,american,5,1,0,0,0,0,1,0,north_american,1,0,0,0,0,0,spring
6809,85,1930,kidney failur ,April,2015,footbal,Jim Mutscheller,american,1,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6810,66,1949,heart failur ,April,2015,footbal,Jimmy Gunn,american,1,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6811,77,1938,mountain and expedit leader ,April,2015,olymp,Janusz Kurczab,polish,2,1,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6812,96,1919,heart ailment ,April,2015,politician,Bruce Alger,american,10,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6813,87,1928,lung infect ,April,2015,novelist,GÌ_nter Grass,german,76,0,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6814,75,1940,co-creat of wolverin ,April,2015,comic,Herb Trimpe,american,48,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6815,82,1933,stroke ,April,2015,politician,Norman H. Bangerter,american,2,0,0,0,0,0,1,0,north_american,1,0,0,0,0,0,spring
6816,55,1960,pneumonia ,April,2015,ice,Mark Reeds,canadian,3,1,0,0,0,1,0,0,north_american,1,0,0,0,0,0,spring
6817,53,1962,heart attack ,April,2015,super,Kevin Rosier,american,3,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6818,74,1941,liver cancer ,April,2015,r&b,Percy Sledge,american,20,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6819,93,1922,cardinal-priest of S ,April,2015,roman,Roberto Tucci,italian,6,0,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6820,80,1935,lung cancer ,April,2015,actor,Kinya Aikawa,japanes,4,0,1,0,0,0,0,0,asian,0,0,0,0,1,0,spring
6821,47,1968,suicid by hang ,April,2015,actor,Joseph A. Bennett,british,2,1,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6822,48,1967,brain haemorrhag ,April,2015,actor,Jonathan Crombie,canadian,12,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6823,63,1952,breast cancer ,April,2015,author,Barbara Strauch,american,1,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6824,88,1927,respiratori failur ,April,2015,politician,Surya Bahadur Thapa,nepales,29,0,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6825,71,1944,mesothelioma ,April,2015,basebal,Ollie Brown,american,2,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6826,45,1970,amyotroph later sclerosi ,April,2015,politician,Stanislav Gross,czech,14,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6827,55,1960,fall ,April,2015,singer,Johnny Kemp,bahamian,17,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6828,76,1939,cancer ,April,2015,footbal,Heino Kleiminger,german,1,1,1,0,0,0,0,0,european,0,1,0,0,0,0,spring
6829,58,1957,chairman of york citi F ,April,2015,execut,Steve Beck,english,10,1,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6830,78,1937,bladder cancer ,April,2015,roman,Francis George,american,53,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6831,91,1924,member of the U ,April,2015,politician,Robert P. Griffin,american,2,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6832,87,1928,cancer ,April,2015,politician,Walter Conahan,american,2,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6833,91,1924,cancer ,April,2015,hong,Sir Roger Lobo,macanes,6,0,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6834,89,1926,and writer ,April,2015,journalist,Mario Pirani,italian,6,0,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6835,66,1949,cancer ,April,2015,footbal,Haney Catchings,american,14,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6836,75,1940,lung cancer ,April,2015,politician,Uche Chukwumerije,nigerian,2,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6837,87,1928,cancer ,April,2015,politician,Eva Galambos,american,2,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6838,43,1972,shot ,April,2015,islamist,Aliaskhab Kebekov,dagestani,17,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6839,88,1927,aortic dissect ,April,2015,voic,Hiroyuki Nishimoto,japanes,1,0,0,0,0,0,0,0,asian,0,0,0,0,1,0,spring
6840,85,1930,colon and spine cancer ,April,2015,record,Bernard Stollman,american,11,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6841,65,1950,complic from surgeri ,April,2015,politician,Pedro EugÌ»nio,brazilian,1,1,0,0,0,0,0,0,south_american,0,0,1,0,0,0,spring
6842,65,1950,kidney failur ,April,2015,actor,Ibrahim Yusri,egyptian,1,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6843,56,1959,head and neck cancer ,April,2015,sport,Steve Byrnes,american,9,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6844,83,1932,alzheimer' diseas ,April,2015,american,Betsy von Furstenberg,german,12,0,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6845,70,1945,silver ,April,2015,water,Ferenc KonrÌÁd,hungarian,2,1,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6846,49,1966,cancer ,April,2015,african,John Moshoeu,south,16,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6847,88,1927,heart attack ,April,2015,politician,Janaki Ballabh Patnaik,indian,6,0,0,1,0,0,0,0,asian,0,0,0,0,1,0,spring
6848,24,1991,suicid by helium inhal ,April,2015,model,Cindy Yang,taiwanes,4,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6849,55,1960,lung and bone cancer ,April,2015,soviet,Gennadi Vengerov,belarusian,1,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6850,74,1941,bile duct cancer ,April,2015,zealand,Frana Cardno,new,14,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6851,71,1944,stroke ,April,2015,film,Richard Corliss,american,16,1,0,0,0,0,1,0,north_american,1,0,0,0,0,0,spring
6852,64,1951,cancer ,April,2015,politician,Pierre Claude Nolin,canadian,13,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6853,69,1946,leukemia ,April,2015,actor,Paul Ryan,american,3,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6854,19,1996,suicid by gunshot ,April,2015,actor,Sawyer Sweeten,american,7,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6855,48,1967,al ,April,2015,comic,Francis Tsai,american,28,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6856,65,1950,cancer ,April,2015,politician,Ismail Hussain,indian,2,1,1,0,0,0,0,0,asian,0,0,0,0,1,0,spring
6857,33,1982,skin cancer ,April,2015,radio,Colin Bloomfield,british,10,1,1,0,0,0,0,0,european,0,1,0,0,0,0,spring
6858,55,1960,train collis ,April,2015,race,Otakar KrÌÁmskÌ_,czech,2,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6859,93,1922,heart failur ,April,2015,screenwrit,Don Mankiewicz,american,6,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6860,59,1956,fall ,April,2015,basketbal,Mike Phillips,american,4,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6861,85,1930,heart failur ,April,2015,activist,Edward T. Chambers,american,4,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6862,61,1954,cancer ,April,2015,sport,Hojatollah Khatib,iranian,2,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6863,54,1961,kidney cancer ,April,2015,keyboard,Guy LeBlanc,canadian,19,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6864,59,1956,heart attack ,April,2015,cinematograph,Andrew Lesnie,australian,11,1,0,1,0,0,0,0,australian,0,0,0,1,0,0,spring
6865,80,1935,liver cancer ,April,2015,ice,Lionel Repka,canadian,1,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6866,62,1953,heart attack ,April,2015,classic,Rolf Smedvig,american,10,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6867,32,1983,traffic collis ,April,2015,ice,Duri Camichel,swiss,1,1,0,0,0,0,0,1,other,0,0,0,0,0,1,spring
6868,67,1948,cancer ,April,2015,ventriloquist,Keith Harris,british,15,1,1,0,0,0,0,0,european,0,1,0,0,0,0,spring
6869,76,1939,pneumonia ,April,2015,swimmer,Yoshihiko Osaki,japanes,3,1,0,0,0,1,0,0,asian,0,0,0,0,1,0,spring
6870,66,1949,liver cancer ,April,2015,feder,John G. Heyburn II,american,5,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6871,92,1923,heart failur ,April,2015,politician,Dan Walker,american,26,0,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6872,60,1955,suicid by gunshot ,April,2015,politician,David Fonseca,belizean,4,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6873,76,1939,coronari heart diseas ,April,2015,soul,Ben E. King,american,27,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6874,69,1946,emphysema ,April,2015,actor,Nigel Terry,british,8,1,0,0,0,0,0,0,european,0,1,0,0,0,0,spring
6875,81,1934,leukemia ,May,2015,politician,Harry Geisinger,american,3,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6876,47,1968,head trauma from treadmil fall ,May,2015,execut,Dave Goldberg,american,17,1,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6877,74,1941,stomach cancer ,May,2015,actress,MarÌ_a Elena Velasco,mexican,10,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6878,22,1993,hit by car ,May,2015,swimmer,Sarah Correa,brazilian,14,1,0,0,0,0,0,0,south_american,0,0,1,0,0,0,spring
6879,27,1988,bone cancer ,May,2015,film,Ryan McHenry,scottish,9,1,1,0,0,0,0,0,european,0,1,0,0,0,0,spring
6880,85,1930,stroke ,May,2015,crime,Ruth Rendell,english,22,0,0,0,0,0,1,0,european,0,1,0,0,0,0,spring
6881,101,1914,pneumonia ,May,2015,actress,Ellen Albertini Dow,american,13,0,0,0,0,1,0,0,north_american,1,0,0,0,0,0,spring
6882,68,1947,prostat cancer ,May,2015,footbal,Marv Hubbard,american,15,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6883,63,1952,prostat cancer ,May,2015,rock,Craig Gruber,american,3,1,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6884,72,1943,stroke ,May,2015,politician,Hans Jansen,dutch,6,1,0,0,0,0,1,0,european,0,1,0,0,0,0,spring
6885,71,1944,liver cancer ,May,2015,british,Errol Brown,jamaican,17,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6886,59,1956,traffic collis ,May,2015,politician,Joey Brush,american,3,1,0,0,0,0,0,1,north_american,1,0,0,0,0,0,spring
6887,86,1929,stroke ,May,2015,cartoonist,John Dixon,australian,8,0,0,0,0,0,1,0,australian,0,0,0,1,0,0,spring
6888,80,1935,lung cancer ,May,2015,feder,Berry Avant Edenfield,american,2,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6889,95,1920,journalist and businessman ,May,2015,footbal,Edward W. Estlow,american,11,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6890,60,1955,lung cancer ,May,2015,kong,Lo Wing-lok,hong,5,1,1,0,0,0,0,0,other,0,0,0,0,0,1,spring
6891,80,1935,fall ,May,2015,footbal,Ray Baillie,canadian,4,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6892,75,1940,heart attack ,May,2015,politician,Luiz Henrique da Silveira,brazilian,2,1,0,1,0,0,0,0,south_american,0,0,1,0,0,0,spring
6893,76,1939,acut respiratori failur ,May,2015,korean,Kim Kyok-sik,north,8,1,0,0,0,0,0,0,other,0,0,0,0,0,1,spring
6894,77,1938,heart failur ,May,2015,footbal,Peter FÌ_ri,swiss,2,1,0,1,0,0,0,0,other,0,0,0,0,0,1,spring
6895,76,1939,heart failur ,May,2015,translat,Anthony C. Yu,american,5,1,0,1,0,0,0,0,north_american,1,0,0,0,0,0,spring
6896,80,1935,complic from cancer ,May,2015,journalist,Ed Fouhy,american,3,0,1,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
6897,77,1938,heart attack ,May,2015,soviet,Gainan Saidkhuzhin,russian,5,1,0,1,0,0,0,0,asian,0,0,0,0,1,0,spring
6898,89,1926,complic from alzheimer' diseas ,May,2015,hall,B.B. King,american,121,0,0,0,0,0,0,0,north_american,1,0,0,0,0,0,spring
